uniqueID,drugName,condition,review,rating,rating_class,topic
62183,SSRI,Depression,"""from the age of 19 to now 35 i have been off and on anti-depressants   finding a good doctor and drug has changed my life. the last 5 years i have regularly took dosis a day.  i have been able to function and live a normal life. i am half way through a masters degree in science and doing well. i may have been there sooner with the right treatment.  i read lots of negatives about this drug, i can only say if it doesn't work for you then its not the right medicine but don't let that stop you talking to a professional. for someone who has lived with depression as a teenager, just know that there is hope and life can get better. from the lowest of lows and dark places.""",positive,positive_SSRI,-1
141984,SSRI,Depression,"""after taking drug for around 2 1/2 years i weaned myself off about 4 months ago.  the biggest side effect while going off of it was a feeling of electric shock in my head.  it was a super fast thing and only lasted for a super short second, but it would occur at random times throughout the day.  after awhile though, i got used to the 'shocks' and knew they would be over in a short second and just lived with it.  i need to state that i did this very slowly, gradually decreasing my doses over a period of about 3 months.  not a quick process.  initially i felt wonderful after discontinuing this drug, but now, months later the depression has crept back.""",positive,positive_SSRI,-1
93316,SSRI,Depression,"""started on  drug dosis for depression/anxiety, three weeks ago. no side effects at all,apart from some difficulty sleeping. i think i am feeling clearer, but can't say i feel less depressed. maybe a little calmer,but still having some anxiety.""",positive,positive_SSRI,-1
121250,SNRI,Depression,"""i had very little side effects, yawned a lot and dry mouth but the difference in my mind and wellbeing was significant.  i am so much better, i have hope, enthusiasm, my concentration is back, i am sleeping all night now, rarely wake up and if i do i can get back to sleep.  i really appreciate what this drug has given me back.""",positive,positive_SNRI,-1
62100,SSRI,Depression,"""initially i started taking drug because i began feeling depressed, first dosis and then dosis. as the months passed and the side effects diminished i noticed improvement with self-esteem and i began to realized how severely obsessive compulsive about things i was. what was so strange i could even feel tension leaving my neck and shoulders that i hadn't noticed before. my emotions no longer control me and i am not paranoid. i never realized how tense and anxious i was about almost everything. my only regret is waiting so long to get help. i didn't even realize that depression was only one area that i needed help in. i've given the boot to negativity, and i am feeling confident that i am on the right track now.""",positive,positive_SSRI,-1
93082,SSRI,Depression,"""i am sooo stiff and lazy on drug . i've been on it a year only because i am more focused , but i've had enough now of inactivity and i want to lose the 10 lbs i put on despite watching everything i eat.  i find myself too hyper at times and slightly paranoid and over sensitive.   i gave it a long hard try.  nope, not for me.  i hope my dr will agree to let me go back on low dose drug.  i doubt she will agree.  i will have to wean myself off this by myself very slowly.  then , i will have to try and convince her to please let me go back on drug .  drug helps calm me down.  i hate being at the mercy of a doctor.  it's my life.  i know how i feel; she doesn't know how i feel.  i would like to see her on drug lol""",positive,positive_SSRI,-1
44994,SSRI,Depression,"""i used to take cipralex for my anxiety/depression and have recently switched to this as the cipralex did not work for me.  drug has helped me with both depression and anxiety, in a big way.  i still struggle with some depressive symptoms, but they're manageable, and i'm able to recognize anxiety for what it is, rather than letting it cycle into so much negative self-talk that it contributes even more to depressive symptoms.  overall, i've had a great experience with this drug, but recommend careful monitoring for any medication switch.  hang in there!""",positive,positive_SSRI,-1
168631,SSRI,Depression,"""my father 73 was suffering from mdd for past 4 years.tried various medicines all top doctors but not much change. life has definitely become better after drug dosis.""",positive,positive_SSRI,-1
92997,SSRI,Depression,"""i've been on this drug for about 3 months at dosis. the first 2 weeks or so i had morning gas. i usually don't experience physical start up effects like others do. drug has helped with social anxiety. it's more gentle drug. drug however, made my anhedonia much much worse and my sex drive has become non existent. i'm freaking castrated now (on dosis its a lot worse). for these reasons i decided to stop taking it. :(""",positive,positive_SSRI,-1
201272,SSRI,Depression,"""i am in my early 50s.  the ""docs"" gave me this med initially for ""stress"".  i was referred to a ""psychiatrist"" right after and i complied.  the ""psychiatrist"" announced i had ""full blown clinic depression"" even though all i felt was stress.  i took the medication as prescribed (dosis), and had to endure 1 week of agony, but figured it was part of ""the drug"".  i had muscle twitches, sweating, hot/cold sensation was thrown off, blood pressure would shoot up and drop low, no sleep at all for 1 week, before the ""medication"" took hold.  getting off the crap was just as bad if not worse.  as a result of this med, i have become well acquainted with the local sheriffs dept, who showed up twice to ""baker act"" me for the side-affect - suicidal thoughts.""",negative,negative_SSRI,-1
186187,SNRI,Depression,"""have been taking drug for just on a month -- relief from anxiety and depression after 3 days and able to concentrate and focus again to full capacity -- no side effects and sleeping well. i was on efexor on and off for 10 years, with not a lot of relief from anxiety symptoms.  have lost some weight as well, and am starting to feel very positive.""",positive,positive_SNRI,-1
95922,SSRI,Depression,"""my experience hasn't been great on drug. i have suffered greatly with mood swings, my sexual life was non existent, i had experienced signs of mania/ deep depression, and very odd stress disorders""",negative,negative_SSRI,-1
140662,SSRI,Depression,"""i was experiencing bad anxiety and was on drug.  my dr switched me to drug and it did not help at all. i am still  on it and now on clonazapam. the clonaz helps my anxiety 100 percent but now my depression, especially the physical symptoms like over sleeping, not wanting to eat, diarrhea, full blown depression.  drug helped all of that so now i am seeing my dr to go back on the drug, which really helps my depression and the physical pains of it, as well staying on clonazapam.  i feel like i'm in a black hole and can't get out. it's scary. i want to shake it and i just can't.  see my dr this tuesday thank goodness.  hope to feel better soon.""",negative,negative_SSRI,-1
63803,SSRI,Depression,"""this drug gives a huge boost of mental energy and confidence and is very effective for social anxiety. the downside is that is reduces your appetite and libido, and it makes you feel jittery at its peak. insomnia is a problem when just beginning but you get used to it after a few days.""",positive,positive_SSRI,12
92840,SSRI,Depression,"""i'm only on my 4th day of taking dosis of drug, ""hence a rating of only 7"" as i've not been on it long enough to describe my mental state. i have been on every drug there is, with drug being my top choice, however it stopped working after about 6 years with no libido. but within the first dose of ""trin"" i felt a positive change in libido. seeing the world in black and white has turned to vibrant colors for once. cons: severe nausea only on day 3 (felt as though i had the flu) and itching was simply horrific. took vistiril (hydroxyzine) and all was right again! normally a $40 co-pay with current insurance, but they offer a ""savings card"" on their site, which brought my co-pay to only $10 for a monthly supply on dosis. request vistiril""",positive,positive_SSRI,-1
183423,SNRI,Depression,"""this medicine saved me life! after just 3 weeks of use i started noticing a major difference. i did experience really bad side effects at first such a nausea, insomnia and loss of appetite. but after 4 days, these side effects started to subside and after the first week they were completely gone. i can't even remember the last time i felt this good! i would recommend it to everyone.""",positive,positive_SNRI,6
195855,SNRI,Depression,"""i have been taking drug for 2-weeks. headache is my major side effect. i am not used to having headaches and it makes me feel foggy. i do sweat more than usual when i am hot. positives: decreased appetite, weight loss. this drug is not as effective for anxiety as drug, but i gained 20 pounds in 3 months on drug.""",negative,negative_SNRI,-1
61813,SSRI,Depression,"""this is only day 2 for me, and you'd think that'd be slightly early to review the med. however, i've felt so much better already having had the edge taken off my latest serious bout of depression. no bad side effects yet- only some thirst, slight sore head now and again - probably due to the thirst. slept great, and still bright and able to work. i was on drug last year for my depression and that was awful- felt like a zombie and i was listless most of the day. the treatments are night and day for me. lately i had tried other means to alleviate my depression, but sometimes you've just got to ask for help, and i'm glad i did and received this little wonder.""",positive,positive_SSRI,-1
45182,SSRI,Depression,"""i am taking dosis drug daily and was still hitting the wall. crying, fear, anger. had lots of therapy and been on lots of antidepressants. felt like my life was over. 
saw my dr four days ago and told her i wasn't doing well. we talked and she decided to proscribe drug dosis in addition to drug. 
i am tolerating the side effects...no appetite,
nervous feeling, sketchy stomache, head feels too big...seriously! 
one thing: i have less body pain. fibro was active  but less so now. that's great. 
i am an artist and i cannot concentrate or keep my focus. hoping that clears up soon. 
will be back to report on my progress.""",positive,positive_SSRI,-1
61818,SSRI,Depression,"""can not get out of bed (worse than normal). depression lifted slightly. very anxious that it won't work, but feeling positive because i believe in the end it will work. giving this 100% my best try.""",positive,positive_SSRI,-1
205162,SNRI,Depression,"""i was on dosis first...i was crazy then i went on dosis. changed my life.  i was actually living! ! when i missed a few days, i thought it was making me sick,  but never missed any doses. then my doctor cancelled on me 3 days in a row . at that point it was 6 days,  so i said screw it, i'll stay off them  and i did fine. wasn't sickly...didn't go crazy. i was fine.  
this past 3.5 years of being off it, i've gone way down hill.  so i'm excited about going back on them and getting a life back.  i tell you,  before i went on them i was in a really bad place.  ptsd,  from my child hood, my brother killed him self, had none in my life.  got on pills started jogging and working out, eating good, because i felt good for once. lost 50lbs. getting back""",positive,positive_SNRI,-1
62703,SSRI,Depression,"""i have been taking drug dosis for about 3 years.
at first it was working great, i was smiling more and laughing from the bottom of my stomach instead of just my throat. now though i feel like it has completely stopped working. i have mood swings, anxiety, fears, not sleeping, waking up before dawn, etc. i don't know if it's just me or is my medicine telling me it need's a change. what else can i try? i need my life back, my children need me.""",negative,negative_SSRI,-1
121209,SNRI,Depression,"""drug can give you a false positive on a drug test. i'm in the military going on 17 years and i failed a drug test because of this medication. the military made me aware of my positive drug test and i gave them a list of all my medications. they were able to reevaluate my positive drug test and break it down further which showed it was in fact drug and not ampthetimines, like cocaine or meth. as for your job, i'd take them documentation and show them were drug can give a false positive and demand a review or ask to do another drug screening and have them do a full panel work up. good luck. hate that happened to you. don't stop fighting till you get your job back.  that's discrimination if nothing else!""",positive,positive_SNRI,-1
55981,SNRI,Depression,"""changed to drug dosis about 2 months ago from drug dosis.  having some dizziness and tiredness, maybe not feeling quite myself, so experimentation with the dosage is probably in order.  otherwise no problems.  serious diarrhea side effect from drug stopped immediately upon changing treatment.  but i am disturbed by some of the comments on this site about withdrawal from this medication. i have had no problem drinking in moderation while on this drug.""",positive,positive_SNRI,14
64505,SSRI,Depression,"""over the last 15 years ive had depression in bouts and accompanied by ocd and anxiety, heightened after the birth of my daughter in 2013. i was convinced she would die, suffered panic attacks, sickness and the lowest low i've ever experienced. i wanted to die, convinced that she would be better off without me. every day was hell. my friends and husband forced me to go to the doctor, who listened to me, diagnosed and prescribed. i'm just finishing month 5 and can honestly say that combined with intensive therapy to help me address what caused the issues i'm happy!!!!!! its not been easy but stick on it. yes the nausea at the beginning wasn't great but it lasted a few weeks. i'm sleeping again, have lost weight and am learning to love me.""",positive,positive_SSRI,-1
93214,SSRI,Depression,"""i have been on drug for a few years with virtually no side effects. however my dr recommended this new medication based on excellent reports on its success. i took it the first day at bedtime, slept like a rock with lots of dreams and woke up feeling like i hadn't slept at all. slept most of the day with mild nausea and no appetite, but knew i had to eat something to overcome the nausea. by evening, the nausea was gone. took another dose that night..same thing, but work up feeling quite nauseous which i suffered from all day and night. i had flu like symptoms for the following 3 days and decided that was enough for me as the nausea never eased up. i have been off the med for 3 days now and still have mild nausea. won't be taking anymore.""",negative,negative_SSRI,-1
63909,SSRI,Depression,"""i was skeptical about anti-depressants for a long time and decided to take them only as a last resort. i've been on dosis of drug for about 6 months now and the results are fantastic. i've had a tremendous improvement in mood, energy, and all around motivation to get up in the morning. i have also had zero side effects. unless something changes i will continue to take this medication and recommend it to others as well.""",positive,positive_SSRI,-1
63835,SSRI,Depression,"""i've been on drug since june and now it's november. so let's call it 5 months. 

i started off very small dosages. eventually increasing all the way to dosis a day (which i'm on now). 

i'm 34, male. the side effects make it very very difficult to ejaculate and very, very hard to have a good nights sleep. both problems are a direct result of the drug. 

the positive side - less frightened and less scared. less anxiety. less depressed. i actually feel good. i do not think i'm 'high' or 'delusional'. i am still 100% my normal self but my fears and worries and low mood seem to have went way down. i actually look forward to waking up now. hope it lasts. starting these was definitely the right thing to do.""",positive,positive_SSRI,-1
64707,SSRI,Depression,"""this is my second bout of anxiety and depression in 2 years, 2 years ago i was prescribed citalapram and i dealt with it and finally got myself back on track and ended up stopping the citalapram but sure as anything the depression and anxiety returned this time 2 years later  the doctor prescribed me drug dosis. omg for any of you that haven't had depression before don't accept how this drug makes you feel, i had 1 tablet and i felt so bad - worse than i felt without it. this isn't normal after going through this before i know how you should feel. i've never had a medication so harsh that makes you feel so bad, as i said citalapram is what i took last time and tomorrow i'm back to the doctors to get some cos this stuff is just harsh.""",negative,negative_SSRI,-1
61616,SSRI,Depression,"""i take drug hydrobromide dosis for ocd, anxiety, and depression. i get really agitated when i skip or miss a dose so i really try not to do that. it doesn't seem to help much for my ocd, anxiety, and depression but it really helps keep me from snapping at someone on a bad day. when i don't take my medication, it just makes me cry out of nowhere. i was watching tv once and all of a sudden i started bawling my eyes out! i highly suggest this medication for keeping yourself calm even if it does not help with the rest!""",positive,positive_SSRI,-1
177295,SNRI,Depression,"""my first experience with this drug absolutely  horrible! dr.prescribed me drug for  mild  depression and sleeping disorders. so,in first day i start feeling a little chills, then hot flashes..back  and forth...woman  my age 52 i thought it's just  menopause..  but really heavy one, .. then something happened to my brain, everything ..my thinking, my reaction, even my speech became really slow,...i hardly drove back home from work, feels like i was drunk. but it got worse, i get more  anxious and depressed  and i haven't slept the whole night. on the second day when i went to work... my  workers thought, i'm coming down with a cold,because i was looking absolutely sick..then my face and neck turned red, then i knew ...it's side effect""",negative,negative_SNRI,-1
93443,SSRI,Depression,"""i've been on drug for four days now after switching from drug and i am completely regretting it. i felt great for the first day but now feel as bad as i did when i first sought treatment. i'm dizzy and nauseous, i've had trouble falling asleep, i'm constantly hungry, i itch everywhere, and i feel like i'm always about to start crying. i've had suicidal thoughts of a severity and frequency i haven't had since before i went on drug. i very nearly contacted a crisis help center last night, i felt so bad -- and i don't even really know what triggered it. i'll discuss it with my therapist tomorrow but i really want to stop taking it; i'm actually nervous about trying to hold out for a month before i see my psychiatrist again.""",negative,negative_SSRI,-1
62021,SSRI,Depression,"""i started this in janurary if 2014 and it has made a huge difference but i feel that over time you adjust to it and it stops working""",negative,negative_SSRI,-1
140803,SSRI,Depression,"""i cannot even begin to explain how much this medicine has helped me with my depression/anxiety! the only thing i regret is being stubborn and not take it 3 years earlier! """,positive,positive_SSRI,-1
45853,SSRI,Depression,"""i went on a course of dosis per day for about 2 years, basically on advice from duty nurse. this was after telling her of mild anxiety, low energy and low moods. after about 4/6 weeks my general mood/positive feeling and energy levels were enhanced. after approximataly 2 years the effects wore off totally.  it is now 15 months since i stopped, i am now about to restart, hopefully to get those positive moods back.""",positive,positive_SSRI,-1
121472,SNRI,Depression,"""i was on drug but this was changed to drug. at first it was rough till i had been on it about 4 weeks then it helps just try and not miss doses as that can cause really bad headaches""",positive,positive_SNRI,-1
64884,SSRI,Depression,"""i started on dosis. i felt better in 2-3 weeks. i was so happy to not be crying. i get dizziness and have the yawning effect. at first it seemed like i would yawn every 2 minutes for days. the only thing that upset me about it was that i gained weight. i'm already a bit on the heavy side, but i had been maintaining my weight for years. all of a sudden i gained about 25 lbs in 6 months. when i talked to my dr, he said the dosage wasn't high enough, that i was emotionally eating. it didn't make sense to me, since i had been able to maintain my weight even during my depression. anyway, he upped it to dosis. now, i just feel lazy. i don't care about getting things done. i have to really make an effort to do anything. i'm going back to dosis.""",positive,positive_SSRI,-1
140678,SSRI,Depression,"""just got put back on drug dosis a few days ago after being off of it for a few months. same side effects as when i had started it before; a headache that doesn't wanna go away, nausea, lightheadedness, dizziness and my insomnia has gotten worse.""",negative,negative_SSRI,-1
125963,SSRI,Depression,"""i experienced some side effects in the beginning of taking this medication. i tried two others prior to this and they failed so when i got onto this it helped me so much. i feel so much better and more energized then i have had in the past.""",positive,positive_SSRI,-1
181364,SSRI,Depression,"""i had a horrible experience with drug. i was actually very excited when my doctor decided it would be the next anti-depressant medication i tried, because it gets so much good publicity. hell, there's even a memoir called ""drug nation."" upon beginning my daily regimen of drug, i had increased anxiety (too the point that i was having uncontrollable heart palpitations, dizzy spells, trouble breathing -- i couldn't eat, and got down to 100lbs on accident) and my suicidal ideation increased to the point that i made a very serious suicide attempt. thanks to quick intervention, speedy response from paramedics, and a life flight i am alive today. be careful, and be aware of side effects.""",negative,negative_SSRI,-1
121551,SNRI,Depression,"""year 1 no effect on my weight, years 2 and 3 i experienced steady weight gain (15kg / 33 pounds). other main side effects were: somnolence, swearing, electric-shock sensations in my brain and my body, twitching. 

however, drugs had never worked well for me, and drug was a fantastic alternative. i became very complacent in general on this drug.  

the withdrawal symptoms i had were horrendous - it was like coming off narcotics. . vomiting, shaking, muscle spasms, everything hurt. at one point drifting in and out of consciousness. but if i hadn't taken drug i probably wouldn't be here today. i would take it again if i had to. 

dose dosis. female, i was 27 when i went on drug and 30 when i stopped. i turn 31 next week.""",positive,positive_SNRI,14
177206,SNRI,Depression,"""i began taking this in april after a suicidal episode. i started at dosis and noticed the effects immediately. i suffer from social anxiety and clinical depression. constant worrying and panic attacks. the first thing i noticed was that it became easier to let go of worrying thoughts. e.g. if i embarrassed myself usually i'd ruminate until i became depressed, once i started drug the bad thoughts were out of my mind almost as soon as they came. this made life a lot easier for me, day by day my symptoms disappeared. it is now august and i am on dosis the maximum dose. its wearing off as my mood is starting to slip, but i can honestly 100% say that for the past 5 months i have been cured. drug was the best thing to ever happen to me.""",positive,positive_SNRI,-1
93012,SSRI,Depression,"""i am on this medicine since 5 days , zero side effects, i got confused after reading all the reviews about nausea , disineass and all others so called my physician and said this is very normal and depends on people , will continue and write another review in a while""",positive,positive_SSRI,6
64581,SSRI,Depression,"""i was having suicidal thoughts really bad before taking drug.  i also used to run off from my friend  at macy's while shopping with her and one minute i would be standing next to her and next minute i was gone and i kept running off from my mom and my friend tina and i confessed  to my mom that i have a problem and that i need to do something about it and my mom took me to the doctor and i told my doctor i think i am depressed and he put me on drug dosis once a day and i found out i was depressed and had severe major depression. things are a lot better now since i've been on drug for a long time.""",positive,positive_SSRI,0
94195,SSRI,Depression,"""i've been on this med for a while now. the first month was really hard, i didn't see any changes. in fact i felt as bad or worse than before , but by the second month  i started to feel better. for me i've noticed that if i take it during the day i have a headache feel fatigued and nauseas and sometimes hot too. so i make sure to take it at night before bed. there are two things i don't care for about this med though: the cost and the weight gain!""",positive,positive_SSRI,-1
62000,SSRI,Depression,"""i have now been on drug for over 6 weeks. i was started on dosis for 5 days and then upped to dosis for depression and generalised anxiety disorder caused by intense work stress for the past eighteen months.


i found that in the first week i had minimal side effects except dry mouth and slight sleepiness. now i have no symptoms at all and have had no issues with drug. at the 3-4 week mark my common feelings of dread and waves of anxiety and sadness seemed to reduce without me noticing it was happening. now at the 6 week mark i feel... normal. i don't feel overly happy, just normal. it's an odd feeling as it is now hard to remember how bad i felt and why i sought help in the first place.

i would recommend drug to anyone!""",positive,positive_SSRI,-1
64664,SSRI,Depression,"""this medication is wonderful. i used to call it my happiness pill. i was deep on a major depressive episode. i couldn't get off bed, crying all the time, no energy or even willing to go on.  i must admit first days on this medication were really bad. i wanted to quit it. i had like jaw tremors and continuous yawning and my face made weird expressions on the first few days. but after that was just awesome. i felt happy all the time no matter what. i lost 30 pounds like in 6 months. so i felt amazing.the  bad part was  i couldn't have an orgasm. and libido was down because of that. i got changed to drug but miss drug so much.""",positive,positive_SSRI,-1
168732,SSRI,Depression,"""positive response within a week. dosis was sufficient during the spring and summer seasons. sexual side effects are minimal and virtually disappear once used to the medication after the last dose increase. insomnia at first, but with time this side effect has gone away. very satisfied.""",positive,positive_SSRI,-1
122185,SNRI,Depression,"""this medicine did not work well for me.  i was on it for a total of three months and it did not make me feel any better.  the side effects were not fun.  i had trouble sleeping and almost no energy.""",negative,negative_SNRI,-1
28784,SSRI,Depression,"""i have been taking drug for more than four years at dosis-dosis.  it has been great at reducing mood swings, anxiety, and sadness. i have not noticed reduced effectiveness, however, my doc did move me up to dosis because i was still experiencing pms mood swings and irritability.  i also have mild to severe depression.  there are only 3 side effects i have experienced and that is reduced libido, yawning, and inorgasmia. which i feel i can handle as long as i'm happy and positive. i had tried drug before and it didn't make me happier it just made me jittery and jumpy all the time and i couldn't relax.  so, drug has definitely been the answer for me.""",positive,positive_SSRI,-1
118467,SNRI,Depression,"""this medicine can be very dangerous and send you into serotonin syndrome. i ask everyone out there to please know the symptoms of serotonin syndrome and report to you nearest emergency room immediately if you are having symptoms.""",negative,negative_SNRI,-1
62117,SSRI,Depression,"""among other diagnosis, i have major depression, and for the past 25  years have been prescribed many antidepressants.  previous to drug, i took an antidepressant that began to positively affect my frame of mind.  however, after a month of use, and increased doses prescribed by the dr., did not help.  with drug, after one month of miraculous mood improvement, i suddenly got dropped back to where i felt a month ago.  i have yet to see the physician to inform him.""",positive,positive_SSRI,-1
95879,SSRI,Depression,"""i love drug, i can honestly say this medicine has given me my life back after crippling anxiety and depression. i feel back to my old self and able to get on with life""",positive,positive_SSRI,0
92918,SSRI,Depression,"""i've tried most of the meds out there, so me and my doc decided to try this although he said it didn't do well with anxiety. i'm happy i tried this cause it really helped get rid of my anxiety and stress from work and anxiety i have in the afternoon. have been on this 6 months now on dosis. really happy with it""",positive,positive_SSRI,-1
96061,SSRI,Depression,"""drug my experience well...it is amazing! not going to lie it is hard work to go onto drug as it comes with bad side effects e.g headaches, insomnia sleeping to much, dry mouth, mouth ache, having the urge to shake my legs etc. but when it is fully in your system they go so hang in there! but i'd rather be happy and put up with it. i have tried a lot of other medicines for my anxiety depression/panic attacks, which all left me with suicidal thoughts and actually made me feel worse but drug gives you strength and confidence and for the first time my happiness feels natural. my friend is also on it for anxiety and it has worked wonders for her.""",positive,positive_SSRI,-1
62322,SSRI,Depression,"""the medication was easy to use and helped improved my mood slightly.  changing medications was not hard either.""",positive,positive_SSRI,-1
64298,SSRI,Depression,"""july 2016 was when i was diagnosed by my psychiatrist with anxiety and depression. so my psychiatrist prescribed me first with drug and clonazepam. but after a few weeks i quit using clonazepam but continued taking drug. since the start of the year i was different, i was always serious, i'm always frowning, i rarely talk not like the previous years in which i was obnoxious and energetic. but after a month of taking drug, it seems like i came back to that obnoxious me although i still have recurring episodes of depression, apathy and suicidal attempts. the depression was partly gone, my behavior somehow changed but unfortunately anxiety was still there actually never got any better. but i must say drug is effective.""",positive,positive_SSRI,-1
177356,SNRI,Depression,"""i switched from the brand name drug to the generic version.  after 4 weeks i felt like it wasnt working.  my old symptoms were returning with a vengeance.  i did some research about how generics become approved. apparently, how fast a drug is absorbed, the extent to which it is absorbed and then leaves the body is calculated and compared to the brand name.  using this calculation, when the generic version falls within 80% to 125% of its brand name counterpart then it is considered a bioequivalent (meaning the generic version can be officially made-available as a cheaper alternative to the brand name version).  so, they are not identical but rather fall within a range of bioequivalent acceptance.  for me, the generic was not effective.""",positive,positive_SNRI,11
168560,SSRI,Depression,"""have been taking this wonderful medication for several years first through a sponsored program by the manufacturer. the low sexual side effects are a big reason i like it. life isn't life with out a functioning libido. i am now finding the same as one other reviewer, i have some anxieties, money, bills, money, car repairs, money, you get the idea, and i am hoping for an anxiety medication to accompany this medication. any suggestions would be helpful. god i hate not sleeping for three days at a time and sweating profusely in the grocery store because i'm anxious even about the money i have to spend on food. is buspar a possible match for drug?""",positive,positive_SSRI,-1
92749,SSRI,Depression,"""12 months on drug, dosis. no side effects. still mildly depressed, but functioning ok. i'm 44 years old and have tried all the other drugs and nsris and this has been the best so far. the others caused me much unhappiness with side-effects and brain fog and depersonalisation.""",positive,positive_SSRI,-1
121191,SNRI,Depression,"""being depression one of the most  misunderstood and stigmatized diseases of the world there's no wonder why suicide is already one of the leading causes of death worldwide.
i've been struggling with this silent killer associated with panic attacks for so long that i actually thought no medicine would ever help me.
i was so dissappointed about antidepressants that i was already planning a painless way to suicide by the time my doc prescribed me drug. the first two weeks seemed like i was on any other antidepressants that i've had tried before (drug, drug, drug). then, as a miracle: there was this day when i woke up from a (finally) great night of sleep, feeling myself really better, free of those continuous headaches and anxiety""",positive,positive_SNRI,3
196123,SSRI,Depression,"""i stated on drug 5 years ago. then when drug dosis extended release came out i switched to it.
i've been experiencing sporadic low grade fevers, intestinal cramping, diarrhea and red eyes.
i've been through years of testing and finally came up with an answer drug.  this medication interacts with many other medications and can cause serious and fatal side effects.  this medication is extremely hard to wean off of. 
it helped my depression initially but now has caused me more depression.""",positive,positive_SSRI,-1
94191,SSRI,Depression,"""i started taking antidepressants in january. i started with drug and was on it for 5 months. it worked for a while then it just stopped. my doctor raised the mg for it and it still didn't work. then i switched to drug. had terrible side effects. i have been on drug for a little over a month. due to issues at my doctors office, i had no medication to take for several days. i didn't notice much of a difference while taking the medication. but once i stopped, i noticed that i was more depressed than before. i was irritated easily and upset. i have noticed i've been eating a lot more while on the medication. not okay. and i take it at night because it makes me tired. it has helped my depression some. i've felt more like myself""",positive,positive_SSRI,-1
196913,SSRI,Depression,"""started at dosis quickly moved to dosis drug erased my anxiety and elevated mood as well increased my energy levels""",positive,positive_SSRI,-1
141860,SSRI,Depression,"""i'm a 19 year old girl and i've been suffering from major depression and social anxiety for the past 5 years. i finally went to the doctors and was prescribed drug dosis. i've been on it for 4 days now. i had side effects the first day i took it - nausea, slight headache, slight dizziness, sleepy and yawning a lot and most annoyingly insomnia! i even felt a little confused at bedtime while trying to sleep. the side effects lasted for the first 3 days, now they're slowly going away. the first day i was really hyper and the next i was so tired but now it's starting to balance out and i can sleep better. i haven't had a depressing day since i've been taking drug so lets hope it stays that way.""",positive,positive_SSRI,9
94109,SSRI,Depression,"""i was on dosis for seasonal affectional disorder. the medicine did a good job. i found that i could not have any caffeine while on this medicine. in march i was able to reduce to dosis in preparation of going off when the time changes (days are longer). i noticed i was having side effects just cutting down.  i was achy all over. after about 4 days i happen to have a green tea with ginseng. within a half hour of drinking it, the achiness was gone. i tried reg coffee the next day. no achiness but had to watch jitters.  i don't know if this will help anyone else but it did me""",positive,positive_SSRI,8
62024,SSRI,Depression,"""i have been on drug for 1 month now and feel its defo improved my condition (depression and anxiety) the 1st few weeks where quite bad with paranoia, insomnia, dry mouth although still get a butterflies like panic feeling sometimes but passes quite quickly, would defo recommend this medication it has improved my outlook, social and work life, and a lot better in myself, hope this helpful and good luck:)""",positive,positive_SSRI,-1
92743,SSRI,Depression,"""i too have had symptoms of concern which is what lead me to these reviews. i had the nausea, which lasted for a couple of hours after taking it. this morning i took my medicine with salty crackers, symptoms gone. i found this info thought i would share, hope it .low blood sodium (hyponatremia) - ...
healthline &rsaquo; health &rsaquo; hyponatremia
mar 28, 2017 - common symptoms of low blood sodium include: weakness. fatigue or low energy. headache. nausea and vomiting. muscle cramps or irritabilityhyponatremia (low sodium) causes, symptoms, treatment - what are the ...
emedicinehealth &rsaquo; home &rsaquo; topics az list
oct 19, 2016 - patients may complain of with headache, nausea and vomiting, lethargy, and confusion. if the sodium concentration drops quickly to critical levels, seizures, coma, and death may occur. if dehydration is associated with hyponatremia, weakness and muscle aches and cramps may co-exist.""",positive,positive_SSRI,-1
45251,SSRI,Depression,"""i've been taking the meds for about about 5 months now and i can honestly say i first i was so happy, i felt like my live had purpose. more chatty, as before i suffered form major depression where i didn't leave me bed in 2 months and constantly tired to kill myself. but i could see everything much clearer. but i got too over happy on this drug and by about 9 weeks of taking it i felt depressed for a week but i carried on taking it, i went to the doctors as one day i was really happy and the other day i was really unhappy, and threw taking the medication i was they diagnosed with manic depression (bipolar disorder) worst thing i ever done?""",negative,negative_SSRI,-1
121131,SNRI,Depression,"""drug is great!  i have been on it for 3 years with good help for my depression and anxiety.  sometimes it makes me a bit jumpy, but not often.  the hardest part is finding the right dose.  i am now of dosis in 3 doses and it works great.  i need more in the winter and roughly dosis in the spring and summer.  can't say enough good things, i have a better outlook and interested in living life.  hope this helps.""",positive,positive_SNRI,-1
62260,SSRI,Depression,"""i just started this medication about two weeks ago. i was having intense obsessive compulsive symptoms as well as the occasional suicidal thoughts. when i finally had the courage to express my suicidal thoughts, my doctor recommended that i take drug dosis once daily. so far, i am very pleased with it. i was on drug (drug) for 4 years and it had some intense side effects. drug works just as well as drug with fewer side effects. only thing i've noticed is it made me quite drowsy for the first few days, but i think that is over now so everything is great! i am much more positive, yet not hyper like i was on drug.""",positive,positive_SSRI,-1
45186,SSRI,Depression,"""i had slight depression i was told by my councillor, she had put me on this medication to try and help lift my mood while still having meetings for the councilling! within 2 months i was down to the lowest i had ever been and attempted suicide, a few weeks after i decided to take myself off the medication as it was making me worse, i have been so much happier than i ever was while on that medication, it is such a dangerous drug not to be used for mild cases as it makes it worse in my opinion.""",negative,negative_SSRI,-1
